,game,model,experiment,episode,metric,value
1699,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_2,Parsed Request Count,3.0
1700,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_2,Request Count,3.0
1701,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_2,Request Success Ratio,1.0
1702,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_2,Aborted,0.0
1703,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_2,Success,0.0
1704,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_2,Lose,1.0
1705,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_2,Main Score,0.0
1706,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_2,Repetition-Guesser,0.0
1707,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_2,Repetition-Describer,0.0
1708,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_5,Violated Request Count,0.0
1709,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_5,Parsed Request Count,1.0
1710,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_5,Request Count,1.0
1711,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_5,Request Success Ratio,1.0
1712,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_5,Aborted,0.0
1713,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_5,Success,0.0
1714,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_5,Lose,1.0
1715,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_5,Main Score,0.0
1716,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_5,Repetition-Guesser,0.0
1717,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_5,Repetition-Describer,0.0
1718,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_19,Violated Request Count,0.0
1719,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_19,Parsed Request Count,1.0
1720,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_19,Request Count,1.0
1721,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_19,Request Success Ratio,1.0
1722,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_19,Aborted,0.0
1723,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_19,Success,1.0
1724,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_19,Lose,0.0
1725,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_19,Main Score,100.0
1726,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_19,Repetition-Guesser,0.0
1727,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_19,Repetition-Describer,0.0
1728,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_18,Violated Request Count,0.0
1729,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_18,Parsed Request Count,3.0
1730,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_18,Request Count,3.0
1731,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_18,Request Success Ratio,1.0
1732,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_18,Aborted,0.0
1733,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_18,Success,0.0
1734,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_18,Lose,1.0
1735,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_18,Main Score,0.0
1736,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_18,Repetition-Guesser,0.0
1737,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_18,Repetition-Describer,0.0
1738,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_9,Violated Request Count,0.0
1739,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_9,Parsed Request Count,1.0
1740,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_9,Request Count,1.0
1741,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_9,Request Success Ratio,1.0
1742,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_9,Aborted,0.0
1743,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_9,Success,1.0
1744,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_9,Lose,0.0
1745,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_9,Main Score,100.0
1746,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_9,Repetition-Guesser,0.0
1747,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_9,Repetition-Describer,0.0
1748,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_7,Violated Request Count,0.0
1749,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_7,Parsed Request Count,1.0
1750,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_7,Request Count,1.0
1751,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_7,Request Success Ratio,1.0
1752,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_7,Aborted,0.0
1753,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_7,Success,1.0
1754,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_7,Lose,0.0
1755,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_7,Main Score,100.0
1756,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_7,Repetition-Guesser,0.0
1757,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_7,Repetition-Describer,0.0
1758,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_17,Violated Request Count,0.0
1759,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_17,Parsed Request Count,3.0
1760,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_17,Request Count,3.0
1761,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_17,Request Success Ratio,1.0
1762,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_17,Aborted,0.0
1763,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_17,Success,0.0
1764,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_17,Lose,1.0
1765,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_17,Main Score,0.0
1766,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_17,Repetition-Guesser,0.0
1767,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_17,Repetition-Describer,0.0
1768,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_16,Violated Request Count,0.0
1769,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_16,Parsed Request Count,3.0
1770,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_16,Request Count,3.0
1771,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_16,Request Success Ratio,1.0
1772,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_16,Aborted,0.0
1773,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_16,Success,0.0
1774,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_16,Lose,1.0
1775,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_16,Main Score,0.0
1776,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_16,Repetition-Guesser,0.0
1777,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_16,Repetition-Describer,0.0
1778,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_15,Violated Request Count,0.0
1779,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_15,Parsed Request Count,2.0
1780,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_15,Request Count,2.0
1781,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_15,Request Success Ratio,1.0
1782,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_15,Aborted,0.0
1783,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_15,Success,1.0
1784,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_15,Lose,0.0
1785,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_15,Main Score,50.0
1786,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_15,Repetition-Guesser,0.0
1787,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_15,Repetition-Describer,0.0
1788,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_1,Violated Request Count,0.0
1789,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_1,Parsed Request Count,1.0
1790,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_1,Request Count,1.0
1791,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_1,Request Success Ratio,1.0
1792,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_1,Aborted,0.0
1793,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_1,Success,1.0
1794,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_1,Lose,0.0
1795,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_1,Main Score,100.0
1796,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_1,Repetition-Guesser,0.0
1797,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_1,Repetition-Describer,0.0
1798,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_6,Violated Request Count,0.0
1799,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_6,Parsed Request Count,1.0
1800,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_6,Request Count,1.0
1801,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_6,Request Success Ratio,1.0
1802,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_6,Aborted,0.0
1803,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_6,Success,0.0
1804,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_6,Lose,1.0
1805,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_6,Main Score,0.0
1806,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_6,Repetition-Guesser,0.0
1807,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_6,Repetition-Describer,0.0
1808,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_0,Violated Request Count,0.0
1809,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_0,Parsed Request Count,1.0
1810,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_0,Request Count,1.0
1811,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_0,Request Success Ratio,1.0
1812,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_0,Aborted,0.0
1813,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_0,Success,1.0
1814,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_0,Lose,0.0
1815,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_0,Main Score,100.0
1816,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_0,Repetition-Guesser,0.0
1817,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_0,Repetition-Describer,0.0
1818,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_13,Violated Request Count,0.0
1819,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_13,Parsed Request Count,1.0
1820,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_13,Request Count,1.0
1821,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_13,Request Success Ratio,1.0
1822,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_13,Aborted,0.0
1823,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_13,Success,0.0
1824,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_13,Lose,1.0
1825,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_13,Main Score,0.0
1826,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_13,Repetition-Guesser,0.0
1827,taboo,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_en,episode_13,Repetition-Describer,0.0
1828,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_4,Aborted,0.0
1829,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_4,Lose,1.0
1830,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_4,Success,0.0
1831,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_4,Request Count,6.0
1832,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_4,Parsed Request Count,6.0
1833,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_4,Violated Request Count,0.0
1834,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_4,Request Success Ratio,1.0
1835,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_4,Main Score,0.0
1836,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_4,repeats guess,0.0
1837,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_4,total guess repetitions,0.0
1838,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_3,Aborted,0.0
1839,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_3,Lose,0.0
1840,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_3,Success,1.0
1841,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_3,Request Count,3.0
1842,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_3,Parsed Request Count,2.0
1843,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_3,Violated Request Count,1.0
1844,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_3,Request Success Ratio,0.67
1845,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_3,Main Score,50.0
1846,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_3,repeats guess,0.0
1847,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_3,total guess repetitions,0.0
1848,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_8,Aborted,1.0
1849,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_8,Lose,0.0
1850,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_8,Success,0.0
1851,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_8,Request Count,10.0
1852,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_8,Parsed Request Count,7.0
1853,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_8,Violated Request Count,3.0
1854,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_8,Request Success Ratio,0.7
1855,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_8,Main Score,
1856,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_8,repeats guess,
1857,wordle_withclue,llama3.1-sft-e1-_E3_D30001_REV-t0.0--llama3.1-sft-e1-_E3_D30001_REV-t0.0,0_high_frequency_words_clue_no_critic,episode_8,total guess repetitions,
