game,benchmark_version,game_id,model,experiment,episode,Aborted,Lose,Success,chat,target,player
taboo,v1.0,19,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_19,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nbloody\n\nRelated words are:\n\n- bloodstained\n- gory\n- sanguineous\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: This adjective is often used to emphasize frustration or to describe a scene of violence in a movie.'}, {'role': 'user', 'content': 'GUESS: graphic.'}, {'role': 'assistant', 'content': 'CLUE: This term is also a British slang expletive used for strong emphasis, not necessarily related to violence.'}]",bloody,player 1
taboo,v1.0,17,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,1_medium_en,episode_17,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: A loud highpitched sound someone might make when they are frightened or in pain.'}, {'role': 'assistant', 'content': 'GUESS: Scream'}]",scream,player 2
taboo,v0.9,17,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_17,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nelection\n\nRelated words are:\n\n- druthers\n- preference\n- discretion\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Choosing between options.'}, {'role': 'user', 'content': 'GUESS: decision'}, {'role': 'assistant', 'content': 'CLUE: No, not decision. Voting process.'}]",election,player 1
taboo,v1.0,10,gpt-4-0613-t0.0--gpt-4-0613-t0.0,1_medium_en,episode_10,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nsole\n\nRelated words are:\n\n- exclusive\n- only\n- lone\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: The bottom part of your shoe.'}]",sole,player 1
taboo,v1.0,1,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_1,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Transport something to a destination.'}, {'role': 'assistant', 'content': 'GUESS: Deliver'}]",deliver,player 2
taboo,v1.0,6,gpt-4-0613-t0.0--gpt-4-0613-t0.0,0_high_en,episode_6,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: The time that is yet to come.'}, {'role': 'assistant', 'content': 'GUESS: Future'}]",future,player 2
taboo,v1.0,15,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,0_high_en,episode_15,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: The first meal of the day usually eaten in the morning.'}, {'role': 'assistant', 'content': 'GUESS: Breakfast'}]",breakfast,player 2
taboo,v1.0,19,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_19,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: This adjective is often used to emphasize frustration or to describe a scene of violence in a movie.'}, {'role': 'assistant', 'content': 'GUESS: graphic'}, {'role': 'user', 'content': 'CLUE: This term is also a British slang expletive used for strong emphasis not necessarily related to violence.'}, {'role': 'assistant', 'content': 'GUESS: Bloody'}]",bloody,player 2
taboo,v1.0,0,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,1_medium_en,episode_0,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\ncoalition\n\nRelated words are:\n\n- party\n- bloc\n- wing\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: An alliance formed for a combined action, especially among political groups or nations.'}]",coalition,player 1
taboo,v0.9,16,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_16,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nguild\n\nRelated words are:\n\n- consortium\n- league\n- club\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: An association of people with a common interest.'}, {'role': 'user', 'content': 'GUESS: club'}, {'role': 'assistant', 'content': ""CLUE: No, it's an older term.""}]",guild,player 1
taboo,v1.0,10,gpt-4-0613-t0.0--gpt-4-0613-t0.0,0_high_en,episode_10,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: A person who applies for a job or position.'}, {'role': 'assistant', 'content': 'GUESS: Applicant'}]",applicant,player 2
taboo,v1.0,9,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_9,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nundo\n\nRelated words are:\n\n- unbind\n- unsettle\n- unhinge\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: The action of reversing or cancelling a previous action or command in a computer program.'}]",undo,player 1
